.2025-11-10 19:43:37,606 - main - INFO - 
2025-11-18 20:29:27,333 - app.services.ai_parser - INFO - ✅ Extracted deductible: MD: 5% of claim amount, minimum SR 1,000,000 | BI: Minimum 21 days | Nat Cat: 5% of claim amount, minimum SR 1,500,000
2025-11-18 20:29:27,333 - app.services.ai_parser - WARNING - ⚠️ Only 0 benefits, using fallback...
2025-11-18 20:29:27,344 - app.services.ai_parser - INFO - 📋 Fallback extracted 45 benefits from patterns
2025-11-18 20:29:27,344 - app.services.ai_parser - INFO - ✅ Enhanced benefits: 44 total
2025-11-18 20:29:27,344 - app.services.ai_parser - INFO - 🔍 Stage 4: Extracting subjectivities and binding requirements
2025-11-18 20:29:33,415 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:29:33,418 - app.services.ai_parser - INFO - ✅ Stage 4: Subjectivities extracted
2025-11-18 20:29:33,418 - app.services.ai_parser - INFO - 🧮 Stage 5: Calculations and tier detection
2025-11-18 20:29:33,419 - app.services.ai_parser - INFO - 🔄 Rate: '0.38‰ (Per Mille)' → '0.38‰'
2025-11-18 20:29:33,420 - app.services.ai_parser - INFO - 💰 Calculated: 594567.88 from SI: 1564652306.28 × Rate: 0.38‰ (Per Mille)
2025-11-18 20:29:33,420 - app.services.ai_parser - INFO - ✅ Applicable deductibles (fallback): MD: 5% of claim amount, minimum SR 1,000,000 | BI: Minimum 21 days | Nat Cat: 5% of claim amount, minimum SR 1,500,000
2025-11-18 20:29:33,420 - app.services.ai_parser - INFO - 🎯 Stage 6: Analysis and scoring
2025-11-18 20:29:33,420 - app.services.ai_parser - INFO - 📊 Counts: 44 benefits, 24 exclusions, 13 warranties, 5 extensions
2025-11-18 20:29:40,103 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:29:40,185 - app.services.ai_parser - INFO - ✅ Stage 6 complete - Score: 80.0
2025-11-18 20:29:40,187 - app.services.ai_parser - INFO - 📦 Assembling final data structure
2025-11-18 20:29:40,188 - app.services.ai_parser - INFO - 
2025-11-18 20:29:40,189 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:29:40,190 - app.services.ai_parser - INFO - ✅ EXTRACTION COMPLETE - AL Salama Hospital - PAR - Tawuniya.pdf
2025-11-18 20:29:40,191 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:29:40,192 - app.services.ai_parser - INFO - 🏢 Insurer: Tawuniya
2025-11-18 20:29:40,193 - app.services.ai_parser - INFO - 👤 Insured: M/s.  Mediclinic Al Murjan Hospital &/or Al Murjan Medical Centre Co. &/or Al Murjan
2025-11-18 20:29:40,195 - app.services.ai_parser - INFO - 💰 Premium: SAR 594,567.87
2025-11-18 20:29:40,197 - app.services.ai_parser - INFO - 📊 Rate: 0.38‰
2025-11-18 20:29:40,198 - app.services.ai_parser - INFO - 🎯 Score: 80.0/100
2025-11-18 20:29:40,198 - app.services.ai_parser - INFO - 📏 Quality: 95.7/100
2025-11-18 20:29:40,199 - app.services.ai_parser - INFO - 🔧 Deductible: MD: 5% of claim amount, minimum SR 1,000,000 | BI: Minimum 21 days | Nat Cat: 5% of claim amount, minimum SR 1,500,000
2025-11-18 20:29:40,199 - app.services.ai_parser - INFO - ⏰ Validity: 15 days from date shown
2025-11-18 20:29:40,200 - app.services.ai_parser - INFO - 💼 Brokerage: 15%
2025-11-18 20:29:40,200 - app.services.ai_parser - INFO - 
2025-11-18 20:29:40,201 - app.services.ai_parser - INFO - 📦 Extracted:
2025-11-18 20:29:40,201 - app.services.ai_parser - INFO -    ✓ Benefits: 44
2025-11-18 20:29:40,202 - app.services.ai_parser - INFO -    ✓ Exclusions: 24
2025-11-18 20:29:40,202 - app.services.ai_parser - INFO -    ✓ Warranties: 13
2025-11-18 20:29:40,203 - app.services.ai_parser - INFO -    ✓ Extensions: 5
2025-11-18 20:29:40,204 - app.services.ai_parser - INFO -    ✓ Subjectivities: 4
2025-11-18 20:29:40,204 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:29:40,279 - app.services.mongodb_service_enhanced - INFO - ✅ Saved individual PDF: de6746a85dbb4f1ea0c78a794aca7555.pdf → 691cd734be4cb3dd9c8891f4
2025-11-18 20:29:40,280 - app.api.routes - INFO - ✅ Saved individual PDF to MongoDB: 691cd734be4cb3dd9c8891f4
2025-11-18 20:29:40,283 - app.services.user_documents_service - INFO - ✅ Saved user document: AL Salama Hospital - PAR - Tawuniya.pdf → 691cd734be4cb3dd9c8891f5 (464206 bytes)
2025-11-18 20:29:40,283 - app.api.routes - INFO - ✅ Saved user document: AL Salama Hospital - PAR - Tawuniya.pdf → 691cd734be4cb3dd9c8891f5
2025-11-18 20:29:40,284 - app.api.routes - INFO - ✅ Successfully processed: AL Salama Hospital - PAR - Tawuniya.pdf
2025-11-18 20:29:41,991 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:29:41,995 - app.services.ai_parser - INFO - ✅ Stage 3: JSON parsed successfully
2025-11-18 20:29:41,996 - app.services.ai_parser - INFO - 🔍 Stage 3.5: Validation and Fallback
2025-11-18 20:29:41,996 - app.services.ai_parser - INFO - 🔍 Stage 3.5: Validating and enhancing extraction...
2025-11-18 20:29:41,997 - app.services.ai_parser - INFO - 🔍 Stage 4: Extracting subjectivities and binding requirements
2025-11-18 20:29:46,939 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:29:46,942 - app.services.ai_parser - INFO - ✅ Stage 4: Subjectivities extracted
2025-11-18 20:29:46,943 - app.services.ai_parser - INFO - 🧮 Stage 5: Calculations and tier detection
2025-11-18 20:29:46,943 - app.services.ai_parser - INFO - 🔄 Rate: '0.379%o on Total Sum insured of SAR 1,564,652,306.28' → '0.379‰'
2025-11-18 20:29:46,944 - app.services.ai_parser - INFO - 💰 Calculated: 593003.22 from SI: 1564652306.28 × Rate: 0.379%o on Total Sum insured of SAR 1,564,652,306.28
2025-11-18 20:29:46,944 - app.services.ai_parser - INFO - ✓ Deductible tier: >500M applies (SI: 1564.7M)
2025-11-18 20:29:46,945 - app.services.ai_parser - INFO - ✓ Deductible tier: >500M applies (SI: 1564.7M)
2025-11-18 20:29:46,945 - app.services.ai_parser - INFO - ✓ Deductible tier: >500M applies (SI: 1564.7M)
2025-11-18 20:29:46,946 - app.services.ai_parser - INFO - ✅ Applicable deductibles: MD: 5% of claim amount, minimum SR 1,000,000 | BI: Minimum 21 days | Nat Cat: 5% of claim amount, minimum SR 1,500,000
2025-11-18 20:29:46,947 - app.services.ai_parser - INFO - 🎯 Stage 6: Analysis and scoring
2025-11-18 20:29:46,947 - app.services.ai_parser - INFO - 📊 Counts: 11 benefits, 26 exclusions, 12 warranties, 5 extensions
2025-11-18 20:29:54,047 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:29:54,048 - app.services.ai_parser - INFO - ✅ Stage 6 complete - Score: 80.0
2025-11-18 20:29:54,049 - app.services.ai_parser - INFO - 📦 Assembling final data structure
2025-11-18 20:29:54,049 - app.services.ai_parser - INFO - 
2025-11-18 20:29:54,049 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:29:54,050 - app.services.ai_parser - INFO - ✅ EXTRACTION COMPLETE - AL Salama Hospital - PAR - Liva.pdf
2025-11-18 20:29:54,050 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:29:54,050 - app.services.ai_parser - INFO - 🏢 Insurer: Liva Insurance
2025-11-18 20:29:54,050 - app.services.ai_parser - INFO - 👤 Insured: No.  Description
2025-11-18 20:29:54,051 - app.services.ai_parser - INFO - 💰 Premium: SAR 593,003.00
2025-11-18 20:29:54,051 - app.services.ai_parser - INFO - 📊 Rate: 0.379‰
2025-11-18 20:29:54,051 - app.services.ai_parser - INFO - 🎯 Score: 80.0/100
2025-11-18 20:29:54,051 - app.services.ai_parser - INFO - 📏 Quality: 96.0/100
2025-11-18 20:29:54,051 - app.services.ai_parser - INFO - 🔧 Deductible: MD: 5% of claim amount, minimum SR 1,000,000 | BI: Minimum 21 days | Nat Cat: 5% of claim amount, minimum SR 1,500,000
2025-11-18 20:29:54,052 - app.services.ai_parser - INFO - ⏰ Validity: 15 days from date of indication
2025-11-18 20:29:54,052 - app.services.ai_parser - INFO - 💼 Brokerage: N/A
2025-11-18 20:29:54,052 - app.services.ai_parser - INFO - 
2025-11-18 20:29:54,052 - app.services.ai_parser - INFO - 📦 Extracted:
2025-11-18 20:29:54,052 - app.services.ai_parser - INFO -    ✓ Benefits: 11
2025-11-18 20:29:54,053 - app.services.ai_parser - INFO -    ✓ Exclusions: 26
2025-11-18 20:29:54,053 - app.services.ai_parser - INFO -    ✓ Warranties: 12
2025-11-18 20:29:54,053 - app.services.ai_parser - INFO -    ✓ Extensions: 5
2025-11-18 20:29:54,053 - app.services.ai_parser - INFO -    ✓ Subjectivities: 4
2025-11-18 20:29:54,053 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:29:54,055 - app.services.mongodb_service_enhanced - INFO - ✅ Saved individual PDF: 6ad799daa49d438d8bfed1b47121ed41.pdf → 691cd742be4cb3dd9c8891f6
2025-11-18 20:29:54,055 - app.api.routes - INFO - ✅ Saved individual PDF to MongoDB: 691cd742be4cb3dd9c8891f6
2025-11-18 20:29:54,058 - app.services.user_documents_service - INFO - ✅ Saved user document: AL Salama Hospital - PAR - Liva.pdf → 691cd742be4cb3dd9c8891f7 (331157 bytes)
2025-11-18 20:29:54,058 - app.api.routes - INFO - ✅ Saved user document: AL Salama Hospital - PAR - Liva.pdf → 691cd742be4cb3dd9c8891f7
2025-11-18 20:29:54,059 - app.api.routes - INFO - ✅ Successfully processed: AL Salama Hospital - PAR - Liva.pdf
2025-11-18 20:30:08,590 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:30:08,865 - app.services.ai_parser - INFO - ✅ Stage 3: JSON parsed successfully
2025-11-18 20:30:08,866 - app.services.ai_parser - INFO - 🔍 Stage 3.5: Validation and Fallback
2025-11-18 20:30:08,867 - app.services.ai_parser - INFO - 🔍 Stage 3.5: Validating and enhancing extraction...
2025-11-18 20:30:08,867 - app.services.ai_parser - INFO - 🔍 Stage 4: Extracting subjectivities and binding requirements
2025-11-18 20:30:14,596 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:30:14,601 - app.services.ai_parser - INFO - ✅ Stage 4: Subjectivities extracted
2025-11-18 20:30:14,602 - app.services.ai_parser - INFO - 🧮 Stage 5: Calculations and tier detection
2025-11-18 20:30:14,603 - app.services.ai_parser - INFO - 🔄 Rate: '@ 0.35%o per mille' → '0.35‰'
2025-11-18 20:30:14,604 - app.services.ai_parser - INFO - 💰 Calculated: 547628.31 from SI: 1564652306.0 × Rate: @ 0.35%o per mille
2025-11-18 20:30:14,605 - app.services.ai_parser - INFO - ✓ Deductible tier: >500M applies (SI: 1564.7M)
2025-11-18 20:30:14,605 - app.services.ai_parser - INFO - ✓ Deductible tier: >500M applies (SI: 1564.7M)
2025-11-18 20:30:14,605 - app.services.ai_parser - INFO - ✓ Deductible tier: >500M applies (SI: 1564.7M)
2025-11-18 20:30:14,606 - app.services.ai_parser - INFO - ✅ Applicable deductibles: MD: 5% of claims amount minimum SR 1,000,000 | BI: Minimum 21 days | Nat Cat: 5% of claims amount minimum SR 1,500,000
2025-11-18 20:30:14,606 - app.services.ai_parser - INFO - 🎯 Stage 6: Analysis and scoring
2025-11-18 20:30:14,606 - app.services.ai_parser - INFO - 📊 Counts: 47 benefits, 29 exclusions, 10 warranties, 5 extensions
2025-11-18 20:30:20,943 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:30:20,948 - app.services.ai_parser - INFO - ✅ Stage 6 complete - Score: 80.0
2025-11-18 20:30:20,949 - app.services.ai_parser - INFO - 📦 Assembling final data structure
2025-11-18 20:30:20,949 - app.services.ai_parser - INFO - 
2025-11-18 20:30:20,950 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:30:20,951 - app.services.ai_parser - INFO - ✅ EXTRACTION COMPLETE - AL Salama Hospital - PAR - Chubb.pdf
2025-11-18 20:30:20,951 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:30:20,951 - app.services.ai_parser - INFO - 🏢 Insurer: Chubb Arabia
2025-11-18 20:30:20,951 - app.services.ai_parser - INFO - 👤 Insured: M/s. Mediclinic Al Murjan Hospital &/or Al Murjan Medical Centre Co. &/or Al Murjan Group
2025-11-18 20:30:20,952 - app.services.ai_parser - INFO - 💰 Premium: SAR 547,628.31
2025-11-18 20:30:20,952 - app.services.ai_parser - INFO - 📊 Rate: 0.35‰
2025-11-18 20:30:20,953 - app.services.ai_parser - INFO - 🎯 Score: 80.0/100
2025-11-18 20:30:20,953 - app.services.ai_parser - INFO - 📏 Quality: 96.3/100
2025-11-18 20:30:20,953 - app.services.ai_parser - INFO - 🔧 Deductible: MD: 5% of claims amount minimum SR 1,000,000 | BI: Minimum 21 days | Nat Cat: 5% of claims amount minimum SR 1,500,000
2025-11-18 20:30:20,954 - app.services.ai_parser - INFO - ⏰ Validity: 15 days from date shown
2025-11-18 20:30:20,954 - app.services.ai_parser - INFO - 💼 Brokerage: 15%
2025-11-18 20:30:20,955 - app.services.ai_parser - INFO - 
2025-11-18 20:30:20,955 - app.services.ai_parser - INFO - 📦 Extracted:
2025-11-18 20:30:20,955 - app.services.ai_parser - INFO -    ✓ Benefits: 47
2025-11-18 20:30:20,956 - app.services.ai_parser - INFO -    ✓ Exclusions: 29
2025-11-18 20:30:20,956 - app.services.ai_parser - INFO -    ✓ Warranties: 10
2025-11-18 20:30:20,957 - app.services.ai_parser - INFO -    ✓ Extensions: 5
2025-11-18 20:30:20,958 - app.services.ai_parser - INFO -    ✓ Subjectivities: 4
2025-11-18 20:30:20,958 - app.services.ai_parser - INFO - ======================================================================
2025-11-18 20:30:20,965 - app.services.mongodb_service_enhanced - INFO - ✅ Saved individual PDF: f5faff6157bb4c67be37a6b8b33b562c.pdf → 691cd75cbe4cb3dd9c8891f8
2025-11-18 20:30:20,965 - app.api.routes - INFO - ✅ Saved individual PDF to MongoDB: 691cd75cbe4cb3dd9c8891f8
2025-11-18 20:30:20,968 - app.services.user_documents_service - INFO - ✅ Saved user document: AL Salama Hospital - PAR - Chubb.pdf → 691cd75cbe4cb3dd9c8891f9 (175401 bytes)
2025-11-18 20:30:20,968 - app.api.routes - INFO - ✅ Saved user document: AL Salama Hospital - PAR - Chubb.pdf → 691cd75cbe4cb3dd9c8891f9
2025-11-18 20:30:20,968 - app.api.routes - INFO - ✅ Successfully processed: AL Salama Hospital - PAR - Chubb.pdf
2025-11-18 20:30:20,969 - app.api.routes - INFO - 
✅ Successfully extracted 3 quotes
2025-11-18 20:30:20,969 - app.api.routes - INFO - 
======================================================================
2025-11-18 20:30:20,972 - app.api.routes - INFO - 🔀 Generating comparison for 3 quotes
2025-11-18 20:30:20,975 - app.api.routes - INFO - ======================================================================
2025-11-18 20:30:20,976 - app.services.ai_ranker - INFO - 🔍 Starting comprehensive comparison of 3 quotes
2025-11-18 20:30:20,977 - app.services.ai_ranker - INFO - ⚖️ Using weights: {'premium': 0.25, 'rate': 0.2, 'benefits': 0.1, 'exclusions': 0.05, 'warranties': 0.04, 'extensions': 0.04, 'subjectivities': 0.02, 'provider_reputation': 0.3}
2025-11-18 20:30:20,977 - app.services.ai_ranker - INFO - 🏆 Hakim Score integration enabled
2025-11-18 20:30:20,978 - app.services.ai_ranker - INFO - 📊 Tawuniya: Hakim Score=96.0 (Premium), Weighted Score=84.72
2025-11-18 20:30:20,978 - app.services.ai_ranker - INFO - 📊 Liva Insurance: Hakim Score=84.0 (Solid), Weighted Score=81.15
2025-11-18 20:30:20,979 - app.services.ai_ranker - INFO - 📊 Chubb Arabia: Hakim Score=80.0 (Baseline), Weighted Score=82.12
2025-11-18 20:30:20,979 - app.services.ai_ranker - INFO - 🤖 Performing weighted ranking with Hakim Score...
2025-11-18 20:30:20,980 - app.services.ai_ranker - INFO - 🤖 Performing AI-powered ranking analysis...
2025-11-18 20:30:29,744 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-18 20:30:29,746 - app.services.ai_ranker - INFO - ✅ AI ranking analysis completed
2025-11-18 20:30:29,746 - app.services.ai_ranker - INFO - ✅ Weighted ranking with Hakim Score completed
2025-11-18 20:30:29,746 - app.services.ai_ranker - INFO - 🔨 Building comprehensive comparison structure...
2025-11-18 20:30:29,747 - app.services.ai_ranker - INFO - ✅ Comprehensive comparison complete
2025-11-18 20:30:29,748 - app.services.mongodb_service_enhanced - INFO - 💾 Saving COMPLETE comparison data to MongoDB
2025-11-18 20:30:29,748 - app.services.mongodb_service_enhanced - INFO -    Comparison ID: cmp_1763497742_166960ac4d2c
2025-11-18 20:30:29,748 - app.services.mongodb_service_enhanced - INFO -    Total PDFs: 3
2025-11-18 20:30:29,748 - app.services.mongodb_service_enhanced - INFO -    Data keys: ['comparison_id', 'status', 'total_quotes', 'hakim_score_enabled', 'summary', 'key_differences', 'side_by_side', 'data_table', 'analytics', 'provider_cards', 'extracted_quotes', 'files_processed', 'processing_timestamp', 'processing_summary']
2025-11-18 20:30:29,749 - app.services.mongodb_service_enhanced - INFO - 📋 Extracted quotes count: 3
2025-11-18 20:30:29,749 - app.services.mongodb_service_enhanced - INFO -    Quote 1: Tawuniya
2025-11-18 20:30:29,749 - app.services.mongodb_service_enhanced - INFO -       - Has _extended_data: True
2025-11-18 20:30:29,750 - app.services.mongodb_service_enhanced - INFO -       - Has _analysis_details: True
2025-11-18 20:30:29,750 - app.services.mongodb_service_enhanced - INFO -       - Has _calculation_log: True
2025-11-18 20:30:29,750 - app.services.mongodb_service_enhanced - INFO -       - Has _quote_fingerprint: True
2025-11-18 20:30:29,750 - app.services.mongodb_service_enhanced - INFO -       - Has _quality_metrics: True
2025-11-18 20:30:29,751 - app.services.mongodb_service_enhanced - INFO -       - All keys (24): ['company_name', 'insured_name', 'policy_type', 'policy_number', 'premium_amount', 'premium_frequency', 'rate', 'total_annual_cost', 'score', 'deductible']...
2025-11-18 20:30:29,751 - app.services.mongodb_service_enhanced - INFO -    Quote 2: Liva Insurance
2025-11-18 20:30:29,751 - app.services.mongodb_service_enhanced - INFO -       - Has _extended_data: True
2025-11-18 20:30:29,751 - app.services.mongodb_service_enhanced - INFO -       - Has _analysis_details: True
2025-11-18 20:30:29,751 - app.services.mongodb_service_enhanced - INFO -       - Has _calculation_log: True
2025-11-18 20:30:29,752 - app.services.mongodb_service_enhanced - INFO -       - Has _quote_fingerprint: True
2025-11-18 20:30:29,752 - app.services.mongodb_service_enhanced - INFO -       - Has _quality_metrics: True
2025-11-18 20:30:29,752 - app.services.mongodb_service_enhanced - INFO -       - All keys (24): ['company_name', 'insured_name', 'policy_type', 'policy_number', 'premium_amount', 'premium_frequency', 'rate', 'total_annual_cost', 'score', 'deductible']...
2025-11-18 20:30:29,756 - app.services.mongodb_service_enhanced - INFO - 📊 Data sizes:
2025-11-18 20:30:29,757 - app.services.mongodb_service_enhanced - INFO -    Summary: 4,096 bytes
2025-11-18 20:30:29,757 - app.services.mongodb_service_enhanced - INFO -    Side-by-side: 29,836 bytes
2025-11-18 20:30:29,757 - app.services.mongodb_service_enhanced - INFO -    Data table: 12,662 bytes
2025-11-18 20:30:29,757 - app.services.mongodb_service_enhanced - INFO -    Analytics: 1,728 bytes
2025-11-18 20:30:29,758 - app.services.mongodb_service_enhanced - INFO -    Extracted quotes: 51,834 bytes
2025-11-18 20:30:29,758 - app.services.mongodb_service_enhanced - INFO -    Total document: 207,708 bytes
2025-11-18 20:30:29,758 - app.services.mongodb_service_enhanced - INFO -    Comparison matrix keys: ['premium', 'rate', 'score', 'hakim_score', 'deductible', 'coverage', 'benefits', 'exclusions', 'warranties', 'subjectivities', 'conditions', 'benefits_count', 'exclusions_count', 'warranties_count']
2025-11-18 20:30:29,759 - app.services.mongodb_service_enhanced - INFO -       premium: 3 items
2025-11-18 20:30:29,759 - app.services.mongodb_service_enhanced - INFO -       rate: 3 items
2025-11-18 20:30:29,759 - app.services.mongodb_service_enhanced - INFO -       score: 3 items
2025-11-18 20:30:29,759 - app.services.mongodb_service_enhanced - INFO -       hakim_score: 3 items
2025-11-18 20:30:29,759 - app.services.mongodb_service_enhanced - INFO -       deductible: 3 items
2025-11-18 20:30:29,760 - app.services.mongodb_service_enhanced - INFO -       coverage: 3 items
2025-11-18 20:30:29,760 - app.services.mongodb_service_enhanced - INFO -       benefits: 3 items
2025-11-18 20:30:29,760 - app.services.mongodb_service_enhanced - INFO -       exclusions: 3 items
2025-11-18 20:30:29,761 - app.services.mongodb_service_enhanced - INFO -       warranties: 3 items
2025-11-18 20:30:29,762 - app.services.mongodb_service_enhanced - INFO -       subjectivities: 3 items
2025-11-18 20:30:29,763 - app.services.mongodb_service_enhanced - INFO -       conditions: 3 items
2025-11-18 20:30:29,763 - app.services.mongodb_service_enhanced - INFO -       benefits_count: 3 items
2025-11-18 20:30:29,764 - app.services.mongodb_service_enhanced - INFO -       exclusions_count: 3 items
2025-11-18 20:30:29,764 - app.services.mongodb_service_enhanced - INFO -       warranties_count: 3 items
2025-11-18 20:30:29,764 - app.services.mongodb_service_enhanced - INFO -    Extracted quotes structure:
2025-11-18 20:30:29,764 - app.services.mongodb_service_enhanced - INFO -       - Count: 3
2025-11-18 20:30:29,765 - app.services.mongodb_service_enhanced - INFO -       - First quote keys (24): ['company_name', 'insured_name', 'policy_type', 'policy_number', 'premium_amount', 'premium_frequency', 'rate', 'total_annual_cost', 'score', 'deductible', 'coverage_limit', 'key_benefits', 'exclusions', 'warranties', 'strengths', 'weaknesses', 'file_name', 'extraction_confidence', 'additional_info', '_extended_data', '_analysis_details', '_calculation_log', '_quote_fingerprint', '_quality_metrics']
2025-11-18 20:30:29,765 - app.services.mongodb_service_enhanced - INFO -       - _extended_data keys (15): ['document_format', 'sum_insured_breakdown', 'deductibles_complete', 'sublimits_comprehensive', 'exclusions_complete', 'warranties_actual', 'extensions_and_conditions', 'coverage_details', 'subjectivities', 'operational_details', 'brokerage_info', 'special_conditions', 'validity_period', 'geographical_limits', 'jurisdiction']
2025-11-18 20:30:29,765 - app.services.mongodb_service_enhanced - INFO -       - _analysis_details keys (7): ['overall_score', 'score_breakdown', 'strengths', 'weaknesses', 'value_assessment', 'recommendation', 'score_methodology']
2025-11-18 20:30:29,829 - app.services.mongodb_service_enhanced - INFO - ✅ Saved new comparison: cmp_1763497742_166960ac4d2c
2025-11-18 20:30:29,829 - app.services.mongodb_service_enhanced - INFO -    MongoDB ID: 691cd765b8ed226b2b31fea5
2025-11-18 20:30:29,831 - app.services.mongodb_service_enhanced - INFO - ✅ Verification - Saved document has:
2025-11-18 20:30:29,831 - app.services.mongodb_service_enhanced - INFO -    - comparison_data: True
2025-11-18 20:30:29,831 - app.services.mongodb_service_enhanced - INFO -    - summary: True
2025-11-18 20:30:29,832 - app.services.mongodb_service_enhanced - INFO -    - side_by_side: True
2025-11-18 20:30:29,832 - app.services.mongodb_service_enhanced - INFO -    - data_table: True
2025-11-18 20:30:29,832 - app.services.mongodb_service_enhanced - INFO -    - analytics: True
2025-11-18 20:30:29,832 - app.services.mongodb_service_enhanced - INFO -    - extracted_quotes: True
2025-11-18 20:30:29,833 - app.services.mongodb_service_enhanced - INFO -    - data_table rows: 3
2025-11-18 20:30:29,833 - app.services.mongodb_service_enhanced - INFO -    - First row keys (24): ['provider', 'provider_name', 'company', 'score', 'weighted_score', 'premium', 'premium_amount', 'rate', 'coverage', 'coverage_limit', 'benefits', 'benefits_count', 'key_benefits', 'exclusions', 'exclusions_count']...
2025-11-18 20:30:29,833 - app.services.mongodb_service_enhanced - INFO -    - side_by_side providers: 3
2025-11-18 20:30:29,834 - app.services.mongodb_service_enhanced - INFO -    - First provider keys (28): ['name', 'client_name', 'ia_compliant', 'hakim_score', 'hakim_tier', 'hakim_rank', 'rank', 'score', 'premium', 'rate', 'coverage_limit', 'deductible', 'warranties', 'warranties_count', 'unique_warranties']...
2025-11-18 20:30:29,834 - app.services.mongodb_service_enhanced - INFO -    - extracted_quotes count: 3
2025-11-18 20:30:29,834 - app.services.mongodb_service_enhanced - INFO -    - First saved quote keys (24): ['company_name', 'insured_name', 'policy_type', 'policy_number', 'premium_amount', 'premium_frequency', 'rate', 'total_annual_cost', 'score', 'deductible', 'coverage_limit', 'key_benefits', 'exclusions', 'warranties', 'strengths', 'weaknesses', 'file_name', 'extraction_confidence', 'additional_info', '_extended_data', '_analysis_details', '_calculation_log', '_quote_fingerprint', '_quality_metrics']
2025-11-18 20:30:29,835 - app.services.mongodb_service_enhanced - INFO -    - Has _extended_data: True
2025-11-18 20:30:29,835 - app.services.mongodb_service_enhanced - INFO -    - Has _analysis_details: True
2025-11-18 20:30:29,835 - app.services.mongodb_service_enhanced - INFO -    - Has _calculation_log: True
2025-11-18 20:30:29,835 - app.services.mongodb_service_enhanced - INFO -    - Has _quote_fingerprint: True
2025-11-18 20:30:29,836 - app.services.mongodb_service_enhanced - INFO -    - Has _quality_metrics: True
2025-11-18 20:30:29,836 - app.services.mongodb_service_enhanced - INFO -    - _extended_data keys (15): ['document_format', 'sum_insured_breakdown', 'deductibles_complete', 'sublimits_comprehensive', 'exclusions_complete', 'warranties_actual', 'extensions_and_conditions', 'coverage_details', 'subjectivities', 'operational_details', 'brokerage_info', 'special_conditions', 'validity_period', 'geographical_limits', 'jurisdiction']
2025-11-18 20:30:29,836 - app.api.routes - INFO - ✅ Saved comparison result to MongoDB: 691cd765b8ed226b2b31fea5
2025-11-18 20:30:29,837 - app.api.routes - INFO -    Database: insurance_comparison
2025-11-18 20:30:29,837 - app.api.routes - INFO -    Collection: comparisons
2025-11-18 20:30:29,837 - app.api.routes - INFO -    Comparison ID: cmp_1763497742_166960ac4d2c
2025-11-18 20:30:29,844 - app.services.user_subscription_service - INFO - ✅ Recorded comparison usage for user 690b5e52447df54e13f39f1e
2025-11-18 20:30:29,845 - app.api.routes - INFO - ✅ Recorded comparison usage for user 690b5e52447df54e13f39f1e
2025-11-18 20:30:29,845 - app.api.routes - INFO - 
======================================================================
2025-11-18 20:30:29,845 - app.api.routes - INFO - ✅ COMPARISON COMPLETE
2025-11-18 20:30:29,846 - app.api.routes - INFO - ======================================================================
2025-11-18 20:30:29,846 - app.api.routes - INFO - 📊 Comparison ID: cmp_1763497742_166960ac4d2c
2025-11-18 20:30:29,846 - app.api.routes - INFO - 👤 User ID: 690b5e52447df54e13f39f1e
2025-11-18 20:30:29,846 - app.api.routes - INFO - 📄 Files Processed: 3/3
2025-11-18 20:30:29,846 - app.api.routes - INFO - 💾 Saved to MongoDB: 3 PDFs + 1 comparison
2025-11-18 20:30:29,847 - app.services.user_subscription_service - INFO - 🔍 Searching for user with ID: 690b5e52447df54e13f39f1e
2025-11-18 20:30:29,847 - app.services.user_subscription_service - INFO - 📊 Database: hakem-ai-backend
2025-11-18 20:30:29,847 - app.services.user_subscription_service - INFO - 📊 Collection: users
2025-11-18 20:30:29,848 - app.services.user_subscription_service - INFO - ✅ Found user: john_doe (john.doe@example.com)
2025-11-18 20:30:29,849 - app.api.routes - INFO - 📊 Remaining comparisons: 234
2025-11-18 20:30:29,849 - app.api.routes - INFO - ======================================================================

